GPS_Time(s),PRN,nSV,pseudorange,pseudorange_corrected,Elevation,Azimuth,C/N0,err_tropo,err_iono,sat_clock_error,Pseudorange_residual,Normalized_Pseudorange_residual,Pr_rate_consitency,Sat_pos_x,Sat_pos_y,Sat_pos_z,User_pos_lon,User_pos_lat,User_pos_H,Pre_0_30,Pre_30_60,Pre_60_90,mean_Abs_pr_residual
86562.004000,100.000000,10.000000,-2.000000,-2.000000,351.330135,61.985706,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6784651.628727,18973564.485978,19352112.788082,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86562.004000,102.000000,10.000000,-2.000000,-2.000000,344.778142,52.208148,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-4651441.080949,24973122.783647,33834829.124945,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86562.004000,107.000000,10.000000,-2.000000,-2.000000,120.524698,27.764703,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-25354501.521270,11167372.370007,-3410780.159121,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86562.004000,110.000000,10.000000,-2.000000,-2.000000,264.689473,82.973043,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8147672.702411,24596917.223054,10303983.503309,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86562.004000,111.000000,10.000000,-2.000000,-2.000000,225.387246,25.071182,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5680198.372659,26083125.688686,-8102365.144265,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86562.004000,112.000000,10.000000,-2.000000,-2.000000,35.459203,43.248281,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-15201556.365084,10012797.937852,21127480.464923,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86562.004000,119.000000,10.000000,-2.000000,-2.000000,328.411470,36.744646,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,3795591.052405,15789419.863166,22703212.391028,114.140941,22.322033,59.647365,1.000000,1.000000,1.000000,13.377894
86563.004000,10.000000,10.000000,21292507.402000,21196650.919119,211.053712,87.583978,49.000000,2.397587,2.350756,-95851.734539,4.841343,0.133536,0.127009,-9723215.764319,22763224.748825,9360850.193451,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,12.000000,10.000000,23752602.269000,23701447.211125,55.515710,29.756176,48.000000,4.810401,4.447555,-51145.799920,-3.484422,-0.273443,0.090105,-19688372.100932,4391103.785194,16942046.669092,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,18.000000,10.000000,26242760.776000,26314902.743265,175.495763,4.871487,43.000000,23.964238,8.123162,72174.054665,11.536314,0.460799,0.075314,-8914410.186282,15066777.095892,-19944983.836292,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,21.000000,10.000000,26878739.858000,26926084.250006,302.910163,5.734327,44.000000,21.376480,4.463601,47370.232087,19.496704,0.849918,0.109191,18461308.610875,11548089.574697,16300796.599814,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,22.000000,10.000000,24036984.479000,24100891.080466,316.789566,31.807646,48.000000,4.531956,3.533733,63914.667155,22.566997,1.000000,0.020917,7423160.790243,16154409.231205,20187666.893359,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,23.000000,10.000000,22340050.135000,22340523.295205,148.558541,51.134182,49.000000,3.074372,3.050067,479.284644,-84.747006,-1.000000,-0.032753,-16779349.518072,20442727.815272,-1829600.857870,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,24.000000,10.000000,26142115.932000,26224412.806558,49.428734,5.260028,44.000000,22.760534,8.145182,82327.780274,-18.347928,-1.000000,0.138494,-18097534.156119,-6079113.237871,18332291.947622,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,25.000000,10.000000,21763356.455000,21848839.016953,97.015098,57.201967,49.000000,2.848460,2.828474,85488.238887,104.132744,1.000000,-0.101004,-19402123.705583,16021293.605994,7760965.387340,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,26.000000,10.000000,-2.000000,-2.000000,201.427650,10.492615,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,454590.238636,20573624.644511,-16703844.282730,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,29.000000,10.000000,-2.000000,-2.000000,135.670698,1.433747,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-21868228.872075,4957593.275285,-14326175.472382,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,31.000000,10.000000,22612940.563000,22563593.756000,257.755473,42.432871,49.000000,3.545629,3.089329,-49340.172042,-98594.314552,-1.000000,0.207965,5747842.567843,25194810.502531,4810475.931288,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,32.000000,10.000000,23085877.362000,23065715.343416,336.088473,42.451619,49.000000,3.544366,3.089555,-20155.384662,-55.994746,-1.000000,0.121882,272247.552060,15452021.416185,21741095.626682,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,35.000000,10.000000,-2.000000,-2.000000,117.625556,13.074177,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-24347940.816156,5259893.042443,-5310080.983365,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,36.000000,10.000000,-2.000000,-2.000000,73.989193,49.248872,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-19327039.587692,11907473.176100,11650761.601522,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,37.000000,10.000000,-2.000000,-2.000000,354.263107,40.560052,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3654218.473930,12037010.875500,22197721.462404,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,46.000000,10.000000,-2.000000,-2.000000,27.716419,28.614837,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11876221.147901,4686533.026815,22089312.361936,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,47.000000,10.000000,-2.000000,-2.000000,17.758393,83.995989,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9886434.393010,20564171.956125,11412421.894864,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,58.000000,10.000000,-2.000000,-2.000000,178.102327,51.865679,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-12429874.661453,26519035.022478,-4207149.243871,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,59.000000,10.000000,-2.000000,-2.000000,9.022215,53.817526,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9663096.584899,16078077.842304,22896464.473181,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,61.000000,10.000000,-2.000000,-2.000000,81.766734,32.595374,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-26702595.355658,7233410.495441,10526539.045259,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,64.000000,10.000000,-2.000000,-2.000000,312.883656,21.384620,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13143189.937606,15184568.045670,21742013.750187,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,69.000000,10.000000,-2.000000,-2.000000,297.275929,8.943284,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,20299576.230151,14704972.602104,15761624.111102,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,71.000000,10.000000,-2.000000,-2.000000,247.648000,21.613671,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13319976.971438,26312409.469284,-2580713.995865,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,80.000000,10.000000,-2.000000,-2.000000,38.289729,10.683138,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16450859.501909,-4596509.367216,24154183.243983,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,81.000000,10.000000,-2.000000,-2.000000,73.077907,58.761516,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-20451352.137902,16565168.763131,13534278.992918,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,86.000000,10.000000,-2.000000,-2.000000,204.203478,7.031889,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,2771197.838593,21797544.821578,-19836153.555156,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,87.000000,10.000000,-2.000000,-2.000000,123.300873,46.694307,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-34367084.553090,24416704.906786,-275981.519384,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,88.000000,10.000000,-2.000000,-2.000000,238.223989,47.913893,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4453265.034429,41963125.692746,744913.658001,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,89.000000,10.000000,-2.000000,-2.000000,189.622408,63.310126,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-14729596.981259,39548213.622617,-152165.852483,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,90.000000,10.000000,-2.000000,-2.000000,111.153156,32.212602,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-39643940.694634,14341059.334918,-664670.176041,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,91.000000,10.000000,-2.000000,-2.000000,257.068485,24.430799,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,21927282.231951,36034218.374559,1178230.941011,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,92.000000,10.000000,-2.000000,-2.000000,341.664207,53.050192,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3933833.278615,25850648.233511,33106144.261390,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,93.000000,10.000000,-2.000000,-2.000000,174.124153,31.079433,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18133768.609645,32194290.275767,-20422094.577797,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,94.000000,10.000000,-2.000000,-2.000000,202.527351,44.142033,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6734200.549976,40155328.367764,-10626432.213908,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,95.000000,10.000000,-2.000000,-2.000000,315.490380,48.071327,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5853141.126371,29979359.907697,29590060.766196,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,96.000000,10.000000,-2.000000,-2.000000,184.513562,23.480478,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11312974.533797,32163262.220865,-24828934.181619,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,97.000000,10.000000,-2.000000,-2.000000,204.017590,0.040834,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,3796674.038280,18489350.602142,-20476231.447283,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,99.000000,10.000000,-2.000000,-2.000000,221.307555,50.213019,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-1672962.869213,41857079.549792,-3233446.016275,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,100.000000,10.000000,-2.000000,-2.000000,351.335800,61.992317,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6786612.125077,18974573.717274,19350438.612272,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,102.000000,10.000000,-2.000000,-2.000000,344.781549,52.207510,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-4652355.147672,24972194.466722,33835379.088123,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,107.000000,10.000000,-2.000000,-2.000000,120.531096,27.760187,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-25354208.065504,11167092.419193,-3413858.013292,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,110.000000,10.000000,-2.000000,-2.000000,264.751530,82.975342,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8147792.523951,24595731.227812,10306717.699532,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,111.000000,10.000000,-2.000000,-2.000000,225.391892,25.076702,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5680036.092240,26084050.699308,-8099494.841794,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,112.000000,10.000000,-2.000000,-2.000000,35.458397,43.241802,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-15201605.610424,10010377.508450,21128594.611030,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86563.004000,119.000000,10.000000,-2.000000,-2.000000,328.413547,36.750714,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,3793318.572009,15790665.263247,22702727.101994,114.140941,22.322033,59.476719,1.000000,1.000000,1.000000,13.378951
86564.004000,10.000000,9.000000,21294929.433000,21199072.934944,210.910705,87.576882,49.000000,2.409019,2.350996,-95851.738041,-28.912587,-1.000000,0.027389,-9724130.836156,22764001.728211,9357937.831951,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,12.000000,9.000000,23755360.845000,23704205.760418,55.508592,29.752308,48.000000,4.833890,4.448245,-51145.802447,-10.339424,-0.395802,0.162820,-19687015.839770,4389355.517775,16944057.474182,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,18.000000,9.000000,26245722.811000,26317864.640712,175.491611,4.866413,43.000000,24.097448,8.125005,72174.052165,-21.703589,-0.765486,0.138889,-8915405.525760,15064445.807345,-19946309.722663,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,21.000000,9.000000,26881040.396000,26928384.690474,302.903773,5.735538,44.000000,21.476698,4.463481,47370.234653,32.567775,1.000000,0.136774,18462039.595067,11549872.474367,16298676.281905,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,22.000000,9.000000,24039135.973000,24103042.556127,316.796472,31.811340,48.000000,4.553082,3.533916,63914.670125,23.860379,0.716742,-0.018441,7420731.822949,16153948.401432,20188936.072222,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,23.000000,9.000000,-2.000000,-2.000000,148.564161,51.125364,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16779543.224229,20442264.957316,-1833023.242329,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,24.000000,9.000000,26145126.492000,26227423.238461,49.432778,5.255260,44.000000,22.885806,8.147111,82327.779379,-8.701441,-0.342517,0.185455,-18098434.094417,-6081326.478379,18330735.890168,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,25.000000,9.000000,21765711.861000,21851194.409952,96.999586,57.202917,49.000000,2.861998,2.828668,85488.239617,71.833959,1.000000,0.272739,-19401727.201778,16020294.282482,7763939.465947,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,26.000000,9.000000,-2.000000,-2.000000,201.427071,10.499006,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,453170.992310,20575223.251064,-16701873.473463,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,29.000000,9.000000,-2.000000,-2.000000,135.664434,1.436138,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-21869957.008581,4957049.538848,-14323723.197993,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,31.000000,9.000000,22615069.839000,22565723.013730,257.765024,42.437160,49.000000,3.562230,3.089406,-49340.173633,-98618.900960,-1.000000,0.290980,5747306.982003,25194331.918616,4813588.415030,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,32.000000,9.000000,23088045.379000,23067883.342055,336.096747,42.455512,49.000000,3.560989,3.089707,-20155.386249,-58.605072,-1.000000,-0.230207,269540.810290,15451668.339667,21741363.342055,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,35.000000,9.000000,-2.000000,-2.000000,117.633305,13.069609,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-24347192.998931,5259815.966730,-5313560.990253,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,36.000000,9.000000,-2.000000,-2.000000,74.004604,49.248561,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-19328505.755204,11908112.121130,11647667.469613,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,37.000000,9.000000,-2.000000,-2.000000,354.270499,40.567027,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3657098.295865,12037979.503190,22196719.112635,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,46.000000,9.000000,-2.000000,-2.000000,27.715381,28.607083,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11875581.554922,4683579.410033,22090281.884583,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,47.000000,9.000000,-2.000000,-2.000000,17.735375,83.986259,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9885988.141069,20562670.942417,11415516.330640,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,58.000000,9.000000,-2.000000,-2.000000,178.102107,51.872481,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-12430008.839908,26519445.670502,-4204156.683835,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,59.000000,9.000000,-2.000000,-2.000000,9.031420,53.820292,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9665392.842558,16078076.059165,22895497.394282,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,61.000000,9.000000,-2.000000,-2.000000,81.774325,32.593633,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-26703650.961343,7233442.361100,10523838.651226,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,64.000000,9.000000,-2.000000,-2.000000,312.888230,21.388171,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13141009.177530,15184533.511455,21743356.626787,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,69.000000,9.000000,-2.000000,-2.000000,297.269901,8.943185,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,20300481.394386,14706276.411376,15759241.185650,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,71.000000,9.000000,-2.000000,-2.000000,247.641893,21.610072,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13319989.643900,26312100.852810,-2583778.407980,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,80.000000,9.000000,-2.000000,-2.000000,38.287563,10.678880,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16449606.573477,-4598588.030351,24154643.092650,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,81.000000,9.000000,-2.000000,-2.000000,73.065558,58.760007,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-20450593.427543,16564039.093584,13536808.871979,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,86.000000,9.000000,-2.000000,-2.000000,204.203827,7.037017,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,2770224.606785,21799279.546690,-19834380.075294,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,87.000000,9.000000,-2.000000,-2.000000,123.301149,46.694123,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-34367086.189411,24416704.978052,-276006.258668,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,88.000000,9.000000,-2.000000,-2.000000,238.223530,47.913732,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4453271.218124,41963123.595572,744840.043992,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,89.000000,9.000000,-2.000000,-2.000000,189.622178,63.309723,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-14729590.288171,39548215.183317,-152257.418236,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,90.000000,9.000000,-2.000000,-2.000000,111.153351,32.212490,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-39643941.886843,14341059.192460,-664687.773276,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,91.000000,9.000000,-2.000000,-2.000000,257.068205,24.430766,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,21927286.608083,36034216.787471,1178157.353091,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,92.000000,9.000000,-2.000000,-2.000000,341.667617,53.049838,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3934693.948442,25849704.617126,33106768.295008,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,93.000000,9.000000,-2.000000,-2.000000,174.124527,31.082354,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18133869.171920,32195406.264924,-20420252.807242,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,94.000000,9.000000,-2.000000,-2.000000,202.527857,44.137308,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6732728.649880,40154899.644189,-10628986.432186,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,95.000000,9.000000,-2.000000,-2.000000,315.494087,48.070747,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5852667.575442,29978176.624942,29591343.994961,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,96.000000,9.000000,-2.000000,-2.000000,184.513897,23.482988,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11313285.403325,32164358.650943,-24827411.812941,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,97.000000,9.000000,-2.000000,-2.000000,204.011960,0.038804,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,3794690.420646,18488087.104838,-20477737.151392,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,99.000000,9.000000,-2.000000,-2.000000,221.306077,50.208340,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-1671546.582024,41856927.756413,-3236047.918075,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,100.000000,9.000000,-2.000000,-2.000000,351.341447,61.999284,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6788572.386286,18975582.988577,19348764.082735,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,102.000000,9.000000,-2.000000,-2.000000,344.784894,52.207188,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-4653269.350029,24971266.284487,33835928.873226,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,107.000000,9.000000,-2.000000,-2.000000,120.537642,27.755554,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-25353914.320726,11166812.280276,-3416935.804887,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,110.000000,9.000000,-2.000000,-2.000000,264.810928,82.977661,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8147912.412018,24594544.928663,10309451.706241,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,111.000000,9.000000,-2.000000,-2.000000,225.396369,25.082118,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5679873.872617,26084975.393374,-8096624.390585,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,112.000000,9.000000,-2.000000,-2.000000,35.457810,43.235595,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-15201655.010273,10007956.955525,21129708.368819,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86564.004000,119.000000,9.000000,-2.000000,-2.000000,328.415499,36.757112,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,3791046.223918,15791910.789358,22702241.396881,114.140900,22.322286,29.124345,1.000000,1.000000,1.000000,21.014199
86565.004000,10.000000,8.000000,21297351.644000,21201495.142235,210.773573,87.570029,49.000000,2.408979,2.351243,-95851.741543,-28.807762,-1.000000,-0.483960,-9725045.637262,22764778.472479,9355025.269145,114.140900,22.322286,29.264597,1.000000,1.000000,1.000000,20.968538
86565.004000,12.000000,8.000000,23758119.732000,23706964.643679,55.501285,29.748245,48.000000,4.834378,4.448968,-51145.804975,-10.255839,-0.394738,-0.589984,-19685659.509069,4387606.980194,16946067.909783,114.140900,22.322286,29.264597,1.000000,1.000000,1.000000,20.968538
86565.004000,18.000000,8.000000,26248684.887000,26320826.697440,175.487480,4.861531,43.000000,24.112403,8.126821,72174.049664,-21.662057,-0.766869,-0.570152,-8916401.063059,15062114.422157,-19947635.183963,114.140900,22.322286,29.264597,1.000000,1.000000,1.000000,20.968538
86565.004000,21.000000,8.000000,26883341.044000,26930685.344350,302.897464,5.736508,44.000000,21.473485,4.463385,47370.237219,32.494345,1.000000,-0.532198,18462770.571846,11551655.099366,16296555.641670,114.140900,22.322286,29.264597,1.000000,1.000000,1.000000,20.968538
